0.275,0.041,98.780
0.253,0.036,98.790
0.252,0.039,98.800
0.232,0.044,98.530
0.277,0.044,98.520
0.253,0.040,98.560
0.273,0.045,98.530
0.259,0.038,98.890
0.222,0.040,98.780
0.223,0.036,98.760
0.261,0.040,98.720
0.238,0.047,98.430
0.220,0.037,98.860
0.247,0.045,98.510
0.272,0.037,98.840
0.222,0.036,98.830
0.210,0.039,98.660
0.241,0.041,98.670
0.210,0.039,98.760
0.188,0.037,98.920
