0.259,0.045,98.650
0.253,0.040,98.690
0.251,0.037,98.840
0.297,0.041,98.530
0.279,0.042,98.650
0.250,0.045,98.460
0.283,0.043,98.590
0.268,0.049,98.380
0.256,0.042,98.560
0.245,0.042,98.550
0.267,0.047,98.500
0.248,0.040,98.780
0.251,0.042,98.710
0.265,0.044,98.560
0.263,0.042,98.630
0.292,0.046,98.540
0.302,0.047,98.520
0.281,0.040,98.710
0.289,0.045,98.550
0.318,0.042,98.660
