0.313,0.044,98.560
0.372,0.044,98.530
0.340,0.044,98.660
0.326,0.058,98.170
0.309,0.045,98.540
0.318,0.051,98.290
0.300,0.051,98.430
0.380,0.051,98.390
0.311,0.061,98.000
0.352,0.045,98.500
0.299,0.047,98.490
0.289,0.046,98.610
0.359,0.045,98.610
0.332,0.055,98.190
0.296,0.061,98.100
0.298,0.042,98.680
0.283,0.045,98.480
0.288,0.044,98.550
0.286,0.042,98.690
0.262,0.044,98.540
