0.392,0.052,98.300
0.370,0.050,98.380
0.407,0.049,98.320
0.359,0.044,98.480
0.372,0.048,98.420
0.383,0.055,98.220
0.374,0.047,98.610
0.484,0.049,98.450
0.383,0.050,98.330
0.368,0.052,98.330
0.373,0.048,98.420
0.352,0.055,98.220
0.397,0.048,98.460
0.401,0.048,98.440
0.370,0.046,98.540
0.416,0.045,98.600
0.330,0.046,98.500
0.329,0.047,98.420
0.309,0.047,98.500
0.314,0.044,98.570
