0.650,0.064,98.090
0.683,0.075,97.650
0.663,0.061,98.070
0.636,0.066,97.950
0.615,0.062,97.970
0.710,0.069,97.930
0.625,0.066,98.030
0.683,0.063,98.180
0.623,0.066,97.890
0.660,0.063,97.980
0.655,0.060,98.200
0.698,0.062,98.050
0.594,0.070,97.790
0.647,0.067,97.840
0.632,0.068,97.920
0.604,0.063,98.150
0.584,0.059,98.100
0.624,0.063,98.030
0.564,0.064,98.090
0.542,0.063,98.030
