0.310,0.047,98.590
0.293,0.041,98.610
0.288,0.044,98.550
0.333,0.047,98.540
0.292,0.042,98.660
0.321,0.040,98.710
0.278,0.045,98.490
0.326,0.048,98.530
0.299,0.043,98.610
0.273,0.039,98.630
0.268,0.044,98.640
0.302,0.051,98.370
0.277,0.042,98.580
0.331,0.045,98.450
0.290,0.042,98.600
0.344,0.042,98.680
0.303,0.046,98.540
0.271,0.051,98.430
0.269,0.044,98.620
0.235,0.040,98.710
