0.509,0.062,98.080
0.500,0.056,98.210
0.483,0.062,98.030
0.490,0.058,98.040
0.506,0.065,97.970
0.509,0.057,98.210
0.472,0.058,98.100
0.498,0.056,98.090
0.466,0.058,98.100
0.499,0.062,98.100
0.484,0.064,98.000
0.491,0.056,98.090
0.494,0.061,98.030
0.476,0.064,97.920
0.441,0.057,98.180
0.440,0.054,98.250
0.509,0.056,98.200
0.493,0.057,98.370
0.518,0.055,98.230
0.410,0.054,98.210
