0.332,0.078,97.670
0.242,0.057,98.210
0.167,0.082,97.500
0.171,0.045,98.480
0.137,0.045,98.520
0.178,0.044,98.590
0.097,0.045,98.510
0.101,0.047,98.420
0.142,0.063,97.910
0.105,0.036,98.770
0.076,0.040,98.750
0.141,0.040,98.680
0.088,0.038,98.860
0.076,0.038,98.680
0.132,0.031,98.950
0.082,0.035,98.870
0.074,0.038,98.660
0.165,0.036,98.800
0.092,0.030,98.970
0.077,0.033,98.950
